customer_tweet_id,customer_text,agent_tweet_id,agent_reply,created_at
52243,I have my account blocked. I have already sent the fax you have requested (twise) but still got no aswer. What should I do?,52241,I'm sorry for the trouble with your account. When did you fax this information? Have you received any e-mail updates recently? ^RA,Wed Nov 01 18:14:04 +0000 2017
2891944,"you have wasted my 1day. your ol committment is just a white lie . Too much courtesy, too much craft. Plz help me.",2891943,"I'm sorry for the disappointment. We're working on this with our logistics team to sort this for you. As soon as we receive an update, we'll get in touch with you. Your patience is much appreciated. ^VN",Tue Nov 28 14:27:54 +0000 2017
363709,"hi I requested a refund over a month ago, you received my item several weeks ago and still no refund! Help?",363707,Oh no! I'm sorry for the wait! Have you contacted us about the missing refund: ^KB,Sun Oct 08 18:49:27 +0000 2017
398816,Customer service via chat was not helpful in addressing the delivery issue. Who else can I talk with?,398815,You can speak with a live agent via phone here: Chose the Phone option in step three. Keep us posted! ^AL,Mon Oct 09 18:26:44 +0000 2017
1922746,"hey, I ordered some gym gloves but they arrived in the wrong size? What do I do next?",1922745,Hi! You can complain it directly in your order overview: Regards ^VM,Wed Oct 18 14:29:30 +0000 2017
1345789,unable to log into my account it's telling me the email address doesn't exist. No reason for this please help!,1345788,That's odd! We'd like to take a closer look. Please contact us using the following link: ^AB,Mon Oct 16 13:53:28 +0000 2017
2595834,"I have just received my THIRD ""try their best to reply in the next 6 hours."" message this week, and still no reply from After being caused serious issues with unknown charges. Please sort your shit.",2595832,"Hi Casey. I'm sorry to hear that. Without posting account/order specific details, can you let us know what's happened please? ^DC",Fri Nov 17 09:53:42 +0000 2017
1683603,Is this your fax number? 1-206-922-5821 they are requesting my e-mail address by e-mailing to my e-mail address😬,1683602,"We're here for you! Please, use this reference: to identify legitimate e-mails sent by us. ^JE",Mon Nov 06 16:46:42 +0000 2017
1720447,Please explain why an order sits in your warehouse for 4 days before being dispatched. I don't understand.,1720446,What delivery speed did you select? ^PK,Tue Nov 07 07:23:30 +0000 2017
2151996,Nevr expected ds pathetic behaviour frm you guys!Hw can u be liars like ds.Whn u deliver my ordr? More dan 7 days nw.,2151994,Sorry about the delay in the delivery. We've responded to you here: Could you please check the link and reply to it for further assistance? ^PR,Sun Nov 26 13:01:04 +0000 2017
595735,"I have an order that included an add-on item. Both the outer box and product came damaged, and I do not want to reorder (since it's an add-on). The site won't let me do an exchange, just a refund. Please help. Thanks!",595734,"I'm so sorry your item arrived in that condition! Not all items are eligible for exchange, Sandra. You can find more on this here: If you still have questions, please let us know! We want to help any way we can. ^KN",Sun Dec 03 18:39:45 +0000 2017
1322914,Please do you think it's normal ? it seems that the package is a little damaged,1322912,"Hello, I am really sorry for that. Is your article intact ? ^ARC",Fri Oct 27 09:59:41 +0000 2017
2952261,"I received 2 out of my 3 Amazon Prime orders yesterday. It is listed as delivered, but I clearly never received my item. Please help!",2952259,I'm sorry that all or the items did not arrive! We'd love to assist you with this. Did the other two items arrive in the same package? ^GP,Wed Nov 29 17:35:08 +0000 2017
1379552,I am Frustrated and harrassed by Amazon India service and support,1379547,I'm sorry for any unpleasant experience you had with us. Kindly elaborate and we'll help. ^GK,Sat Oct 28 04:08:09 +0000 2017
2319779,refund it and take this back..,2319778,We have responded to your concern here: Request you to check. ^MP,Mon Nov 13 12:44:11 +0000 2017
569226,Having an extremely rare dissatisfying experience with right now,569225,"I'm terribly sorry for the poor experience! I recommend filling out the feedback survey in the e-mail sent after your conversation, it's review by the agent's manager. Without sharing any personal/account-specific information, can you tell us what's going on? ^EZ",Sun Dec 03 02:40:18 +0000 2017
302622,Oh gee thank you I didnt know that with my purchase I also got a package beating for free! (Sarcasm ),302621,I'm sorry your package arrived in this condition! Can you tell us if anything was damaged? ^EZ,Fri Oct 06 21:46:16 +0000 2017
1439152,"have you hired some foolish, liar &amp; arrogant executive? as i've talked some them like Sahil &amp; Somesh .",1439151,"Sorry for any ordeal, Ritesh. Could you let us know what went wrong? We'd like to look into it. ^HD",Mon Oct 16 18:28:35 +0000 2017
2356729,you said you’ve delivered a parcel but there’s no parcel,2356728,I'm so sorry for the trouble! What does the tracking say who the carrier is? You can find that information here: ^MH,Mon Nov 13 19:36:58 +0000 2017
527666,since yesterday i have called 20 times at your customer care and they are lying me every time that product will be delivered yet i have not received my product and your courier team has updating wrong status again and again,527665,An email has already been sent with a reply. Kindly check it from the link shared here: ^HR,Sat Dec 02 08:07:31 +0000 2017
508215,if a product has been returned how long does it take to get your money back?,508214,"Thanks for reaching out to us, Jordan! We'd like to help! You can find information about refund processing time here: ^HM",Fri Dec 01 21:40:35 +0000 2017
433028,I ordered from amazon and the wwe2k18 game releases on Friday as well and it says not yet shipped still says arriving sat 14th,433027,"It looks like this game will be available until October 17, 2017 at 12:00 AM PST: ^AF",Tue Oct 10 15:40:08 +0000 2017
1380479,Yalls app and Website are acting goofy tonight??,1380477,"Hi, have you tried switching to a different browser ? What device are you using ? ^CR",Sat Oct 28 05:24:41 +0000 2017
568318,It's 9:30 pm... any chance this is going to happen?,568317,Can you please let us know who the carrier is for your package? We are here to help! ^BA,Sun Dec 03 02:34:25 +0000 2017
2347765,"In other words, I suspect that in order to have items delivered to our location, we'll have to pay extra in order to insure that they are in fact sent via Fedex or UPS. Is this a correct statement to assume?.",2347764,"We understand your concern and we're here to assist. To clarify, are you having issues with a certain carrier? Please let us know! ^SC",Mon Nov 13 16:22:50 +0000 2017
364665,this time package not thrown on porch so hard item breaks. Now in the middle of front yard in the rain.,364663,"I'm sorry for the frustration! When you look at you order details, which carrier are you seeing: ^JR",Sun Oct 08 19:22:48 +0000 2017
444312,I purchased this frame last week (order no 204-9478442-026595000) and it has broken immediately upon arrival. Please get in touch re a refund.,444311,I'm very sorry that your item broke upon arrival! Please reach out to us here: so we can go over your options with you. ^AH,Thu Nov 09 22:06:58 +0000 2017
323698,Really disappointed with #Amazon service. 2nd experience in a week,323696,"I'm sorry for the unpleasant experience. We'd like to know more about this, please share and we'll work on it. ^HA",Sat Oct 07 14:44:59 +0000 2017
2292190,"Hey I ordered these and I got 11 not 12, fix it",2292188,Hello! I'm sorry to hear you didn't get the correct number of pens! We'd like to help. Do you mind getting in touch with us via phone or chat options here: ^DY,Sun Nov 26 15:59:10 +0000 2017
340522,I had 2 things suppose to be delivered today that we’re out from facility will I get them? It’s for bday party tomorrow!!!,340521,I'm sorry your order hasn't arrived yet! Who was the carrier for the order? Check : Let us know! ^KJ,Sun Oct 08 00:21:41 +0000 2017
1657876,"Why such a big box for #amazon 2 items? I ❤️my delivered items, but this huge box &amp; extra bubbles, waste of resources.🤔",1657875,Thank you for reaching out to us! Please provide packaging feedback for improvement here: ^NN,Mon Nov 06 03:52:59 +0000 2017
748730,"my son's fire tab stopped charging after a few months. He didn't tell me, just stopped using it. Can I look into possible repair",748729,I'm sorry for the trouble with your Kindle Fire! We'd like to look into options with you here: ^TG,Wed Oct 11 17:19:12 +0000 2017
2171081,Can you please help ! not providing any help/support.,2171080,"My apologies, Shiv. Could you please let us know how may we help you ? ^KS",Thu Nov 09 12:32:17 +0000 2017
1594025,seems like a glitch with Amazon Prime Video app for iOS on iPhone 5S,1594024,That's unusual. Request you to uninstall and reinstall the app. ^SQ,Sun Nov 05 01:17:36 +0000 2017
2369606,amazon cs have lied to me over chat how can such a big company do things like this?,2369605,I'm terribly sorry for the misinformation provided. Please be sure to leave feedback after your chat conversation. Were you able to get the correct information? ^RR,Mon Nov 13 23:44:37 +0000 2017
254035,apalling service from Amazon on National Customer Service week! Final straw is not getting my 2 hr call back from some1 in UK!,254034,Oh no! We'd like to help in any way we can. Do you mind telling us the initial reason for the call? ^NM,Thu Oct 05 17:55:28 +0000 2017
1403188,it says that you couldn’t deliver the package bc they couldn’t gain access to the front door. But it’s a hotel?!?!,1403187,I'm sorry you haven't received your package. Would you mind confirming the carrier listed here: ^MW,Mon Oct 16 16:02:24 +0000 2017
2799329,stop shipping with Intelcom. Turns into an insane hassle with no possible resolutions. Ridiculous. Never had an issue with delivery until Intelcom was assigned to deliver things.,2799328,"I'm so sorry to hear this. If you have a moment, please reach us here: so we can submit a carrier's feedback on your behalf. ^LH",Tue Nov 21 23:44:48 +0000 2017
2586320,"hey there! I have an issue with my card, I already wrote you a DM but I am not sure whether you check them or not - should I reiterate my problem here?",2586319,Hi Alex! We've responded to your DM. Please be sure to check our response! ^VB,Fri Nov 17 00:49:34 +0000 2017
1533699,Please can I speak to someone at,1533692,"We're always here to help! Without including account info, could you tell us what's going on? ^ML",Fri Nov 03 23:08:04 +0000 2017
476124,Where is the result of LGQ6Appquiz ????😠,476123,"As mentioned earlier, our respective teams are actively working on it. Kindly stay tuned to our website for further updates. ^PB",Fri Dec 01 10:52:53 +0000 2017
1563249,October 30 was estimated date of delivery. Delivery date extended to November 3. Not delivered yet. Not traceable.,1563248,We'd like to check that for you. Get in touch here: and we'll be happy to help. ^RS,Sat Nov 04 10:14:21 +0000 2017
1292068,If they’re ‘here for me’ I think have fallen down the same black hole that my parcel appears to have fallen down.,1292067,"We want to make sure you receive your order. If it doesn't arrive by 21:00, we'd like to help here: ^RA",Sat Nov 25 20:20:55 +0000 2017
1525071,Really unhappy with the customer service I have received tonight and wasted a Friday night waiting for an item,1525069,"I'm so sorry for the poor experience, Steph! We certainly don't want to let you down. What info were we able to provide?^JO",Fri Nov 03 21:29:32 +0000 2017
1830743,i hope package is delivered today.If m not available then tell courier boy to wait sometime and do call me.Already disapointed.,1830741,Kindly wait until the end of the day and I'm positive your order will be delivered. ^SH,Wed Oct 18 05:04:19 +0000 2017
651690,when will this item be restocked?,651689,"I'm sorry, Ben! We wouldn't have any updated information on this. Please keep an eye on the site for updates! ^ML",Tue Oct 10 18:21:01 +0000 2017
2940256,"Day 22: of NO RESOLUTION. For those of my friends who were interested in the details, I haven’t received my offer product as promised, and they are not able to return or refund my main product too!! And dis is a high value purchase.",2940254,Please respond to the email correspondence you've received from our team for any further assistance. ^SU,Wed Nov 29 13:10:06 +0000 2017
2230534,Im getting married&amp;ordered ties for my men-theyve been delayed 2x&amp;are 90min from me but no1 in the callcenter can expedite!Help!,2230531,I'm sorry for the delay on the ties! Have you tried contacting the carrier for the order: ^EB,Thu Oct 19 16:21:11 +0000 2017
261266,"How does one damage a pair of foam ? If you're , it's easier than you think, apparently. And the best part? You don't even need to tell your customer that the shipment is damaged until they ask about it! 🤷‍♂️",261264,I'm sorry your item arrived in this condition. Have you had the chance to report this to us: ^GM,Thu Oct 05 21:24:18 +0000 2017
1049378,"Hello, I live in Jersey &amp; receive phusical items VAT -Free but my kindle purchases still include VAT. Can i get a refund, please",1049377,Please reach out to us here: and we can look into it. ^PK,Mon Oct 23 07:34:51 +0000 2017
2769012,Is not in mood to refund my money? You failed to deliver my phone and now you are not giving me refund.,2769007,"Apologies for the hassle. We’d like to help you, please fill this form: and we’ll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MN",Tue Nov 21 11:55:34 +0000 2017
693829,After 5 Days My Concern Was Not Solve I Also twit On Last Saturday And I Also Filled Twitter Complain Box But Not SOlve My Big Loss In That 5 Days in My Buizness Case Id: 4116845652,693828,I'm sorry about the concern regarding your seller account. Could you confirm if you've shared your details via ? ^SG,Thu Nov 23 14:44:53 +0000 2017
2292680,just had an update saying they had tried to deliver the package at 9pm...... no one knocked on my door have a baby so dead quiet and they usually put it through my letter box 😡liars,2292679,I'm sorry to hear this. Have you had a chance to reach out to us by phone or chat using the following link to report this and receive real-time assistance? You can do so here: ^GR,Sat Nov 11 22:21:45 +0000 2017
142102,can you explain 'what in the name of blood hell' is going on with your delivery times in Europe right now? Unacceptable that Prime is now 4 day delivery on every _single_ item you have _in stock_.,142100,"Hi, during this busy period, some deliveries may take slightly longer than usual. As always, please see your up-to-date delivery date at checkout, which provides our most accurate and up-to-date estimate of delivery date. ^BZ",Fri Nov 24 12:20:07 +0000 2017
436875,ur delivery guys say home was locked/i did not pick up phone... There r family members at home n indint receive any call.. Lies,436873,Your feedback is valuable. I'll ensure to share your comments internally to work on. ^CB,Tue Oct 10 17:00:11 +0000 2017
1159266,. this is such a waste!! Surely there's a better way to package such a small item.,1159265,Thank you for reaching out to us today! We look at your feedback as an oppertunity to improve@ If you could give us some additional information here we would really appreciate it: ^DJ,Sat Nov 25 18:41:35 +0000 2017
1937626,"I picked up my item at an Amazon Locker, but it is the wrong order. How do I initiate a return and get my actual package delivered?",1937625,We appreciate you reaching out. Let's explore your return or replacement options here: ^GG,Sun Nov 12 02:56:02 +0000 2017
1758651,"Hey , your customer support won't help bc they don't believe gmail=googlemail. Seriously? 🤨",1758650,Oh no! I hate to hear about the inconvenience! Can you tell me more about what happened when you contacted us? ^CN,Tue Oct 17 20:09:58 +0000 2017
381962,Received a fraudulent email claiming to be yourselves regarding my Prime subscription. Should I forward it to you for security?,381961,"If it doesn't look legitimate Alex, please report it here ^KM",Mon Oct 09 10:17:29 +0000 2017
703856,Hi. Why is my 'next day' Business Prime delivery saying Tuesday 28th?,703853,Hello Dan. One-day shipping is referred to transit time as some items may need additional processing. We strive to meet the date given in check out. You can learn more about our shipping rates by visiting here: We hope this helps! ^HC,Thu Nov 23 17:59:50 +0000 2017
2762137,"hii i need your help,, i ordered a moto g plus 8 to 9 months ago.i am in service centre right now they are asking for the invoice..i just have the imei number..can u help??",2762136,Please print the invoice from here: ^AP,Tue Nov 21 06:34:47 +0000 2017
2271551,"Had a awful time trying to sort out an order with CS via email/phone, why isn't a month old preorder being honoured?",2271549,"I'm sorry to hear we've let you down, William! Without providing account info, could you tell us more about what's happened? ^ML",Thu Oct 19 18:26:03 +0000 2017
460081,where’s my camera? Ordered Monday am it’s Thurs pm. Why am I paying for PRIME if you can’t guarantee two day shipping???,460080,"I'm sorry you haven't received your camera! We don't have access to your account but, we want to help if possible! Did we miss the estimated delivery date for this order: ^EB",Fri Dec 01 01:27:28 +0000 2017
1643394,"Hey, ! Lester’s not called me back! Is he still waiting for to reply?",1643393,I'm sorry that you didn't receive a call from Lester. Is it safe to assume you didn't get your order? ^SY,Mon Nov 06 00:39:35 +0000 2017
2472371,"hello! we've had an issue revealing the code of a gift card, and it's missing letters; is there anyway to rectify it please? we have the majority of the code.",2472369,Hi Susan! Did you purchase the gift card from Amazon? Keep us updated! ^CN,Wed Nov 15 12:02:10 +0000 2017
2713191,I pay for prime services!!! I select same day delivery and my item still hasn't been dispatched what a joke !!!,2713190,Oh no! Did we miss the delivery date in your confirmation email? Please check here: ^BE,Mon Nov 20 03:35:21 +0000 2017
788267,need help with an order. My order is already a week late and there's no status update on your website.,788266,Sorry about that! Please connect with us here: and we'll look into it for you. ^PB,Thu Oct 12 10:19:24 +0000 2017
734633,Filled out additional info about this package not delivered and haven't heard anything after more than 24hrs,734631,Were you given any advice at all? ^AS,Wed Oct 11 11:27:51 +0000 2017
1408365,having no trouble putting through a snack order?,1408364,Are you having a problem placing an order? Please keep us updated! ^LR,Wed Nov 01 22:25:09 +0000 2017
555399,"I ordered a Christmas tree stand on 11/29, paid $16.99 for 1 day shipping. It did not come as promised on 12/1, now 12/2, it has been sitting 20 minutes away from me since 1am. Planned on getting our tree today, now the stand won't be here until 12/4. Disappointed.",555398,"Hello Bryan, sorry you have not received your stand! Have you received an email stating the reason for the delay? Who is the carrier? Order information can be here: ^TE",Sat Dec 02 20:16:25 +0000 2017
350124,"hi guys, don't you make DTH recharges? when will this be available?",350123,We haven't announced any updates regarding this. Please stay tuned. ^SH,Sun Oct 08 09:27:48 +0000 2017
2631439,So I’ve spent 40 mins on the phone to who have no idea why they’ve taken £15 from my account and have referred me to my bank because they “can’t” refund it. Absolutely disgusting. I’m without money and you can’t do anything about it? Lol ok,2631437,"Oh no! What information did we provide when you spoke with us about this? Did we mention we were looking into this further for you, or anything about what the charge was for? ^MB",Fri Nov 17 18:15:57 +0000 2017
2946968,when are you getting Jim Ross autobiography back in stock for UK folks? Ordered months ago... Thanks,2946967,"I'm sorry, we're not aware of when this will be back in stock. You will receive an email once the item is available and has been dispatched. ^RO",Wed Nov 29 15:42:54 +0000 2017
2469362,"Hi my Alexa Skill was certified and published live twice in last week, but I still can’t find it in skill store of any region. Please help :(",2469361,We'd like to help you with your query. Please contact our support team here: and we will help you. ^BS,Wed Nov 15 09:49:29 +0000 2017
2910390,6000inr given to Amazon delivery agent for a bill of 1300 inr on 17th nov and balance to be added to my Amazon pay balance. The person has eloped with my money and Amazon has done nothing for past 10 days to provide me resolution. Delivery agent was from amazon,2910389,Please accept my sincere apologies for your recent experience. I'd like to personally help you. Kindly fill in your details here: and I'll look into it. ^NR,Tue Nov 28 21:15:31 +0000 2017
1136229,"Hi if I want to return by Hermes collection it asks for the next working day. If I put this request in now, will it be collected on Monday or Tuesday?",1136227,"Hello Meg! If you put the request in today, then it will be collected on Monday. 😊 ^JZ",Sun Oct 15 15:23:24 +0000 2017
413115,"... receive a full refund please? I thought I would get an alert, instead of being charged for another full year. -_-",413114,I'm sorry for the unexpected charge! Please visit us here to end your membership: ^WT,Tue Oct 10 00:52:33 +0000 2017
2126244,such a negative experience from amazonindia portal. #poorcustomerservice #pathetic,2126243,We've responded to your query here: ^AP,Thu Oct 19 05:20:08 +0000 2017
2807320,Hello . Our cat shelter has a Wish List and we'd like to list items that are eligible for Prime delivery. How do we do that and then how would our supporters search for Prime within our Wish List? Thanks.,2807318,Hi there! We'd love to help your shelter make the purr-fect wish list! We actually have a help page designed to guide you every step of the way! Just following this link and you should be able to take it from there. ^JD,Mon Nov 27 01:07:37 +0000 2017
2316541,"Please do a solid and fix S4 of Nathan For You on Amazon Video. E1 is not ""A Celebration"", and missing E7.",2316540,Thank you for bringing this to our attention! I have escalated this to the appropriate team! ^GM,Mon Nov 13 05:35:10 +0000 2017
2849114,"Is there a way I can make sure that NONE of my packages get shipped with again? They lose 1/3 of the shipments they handle for me, and I'm getting quite tired of paying for prime for the free two-day shipping and USPS almost NEVER gets my packages here on time.",2849113,"I'm sorry to hear this. Have you had a chance to report this to us so we could forward this information to our shipping team? You can do so by phone, chat, or e-mail here: ^GR",Mon Nov 27 18:43:38 +0000 2017
539784,Hey where the heck is my Beyoncé LP that I preordered back in June?,539782,I can understand your frustration! What is the tracking currently showing? You can view that information here: Let us know we are here to help! ^DJ,Sat Dec 02 14:55:27 +0000 2017
2353789,"i ordered mtr badam powder like 10 days ago still i am not hearing anything about it. When i contacted to customer care, they didn't gave any proper response. Seriously guys is this kind of service you give nowadays.",2353788,"Apologies for the inconvenience. Kindly fill in the details on this secured link here and as soon as we receive your details, we would connect with you. ^KK",Mon Nov 13 18:25:19 +0000 2017
391172,When your package finally arrives from 😣 #cmonman,391170,Oh no! This is not the experience we want you to have. Was the outer packaging damaged as well? Please let us know. ^FD,Mon Oct 09 16:02:51 +0000 2017
427784,What's happening ? How does a 2 day shipment turn into 5 days? #somuchforprime,427782,Sometimes items take a little longer to process. We strive to deliver by the date given in the order e-mail. Have we missed it? ^TK,Tue Oct 10 13:11:08 +0000 2017
101753,it’s saying my packaged was delivered yesterday I don’t ha e it what can I do,101752,"We're here to help any way we can, Scott! I'm sorry you've not received your order yet. Have you tried to locate the package using the tips and tricks here? ^AL",Thu Nov 30 17:26:40 +0000 2017
2590196,Thank You for cancelling my order. I just wanna request you to refund the payment as early as possible as it is an EMI purchase and i dont wanna pay any extra charges now.,2590195,"I get your concern, Faiyaz. We have received your reply and we're working on the concern. We'll get back to you with further assistance. Appreciate your understanding and patience in this regard. ^SM",Fri Nov 17 01:20:13 +0000 2017
2705739,Ordered something that never showed. Emailed the seller last Wednesday and still haven't heard back. Can you guys help get my money back?,2705737,"I'm sorry you didn't get your order. If you've waited 48 hours and haven't gotten a response, you'll want to file an A-to-z Guarantee claim: ^AF",Sun Nov 19 23:01:05 +0000 2017
1333575,your executive saying that talk to manufacturer for help not ..... Seriously,1333573,I'm sorry about that. Could you confirm if you have submitted your details in the link mentioned earlier by 'ST' ? ^GD,Fri Oct 27 13:22:10 +0000 2017
465753,"i paid $40 for a nintendo ds lite that doesn’t work, although it was said to be in “good” condition. how can i get my money back?",465752,I'm sorry the Nintendo isn't working! Was the order shipped by Amazon directly or one of our sellers: ^EP,Wed Nov 29 03:12:41 +0000 2017
2151917,"hey, what's happened with next day delivery recently, I ordered stuff on Friday, I have prime but it not coming til Tuesday? Had this issue with alot of orders on Friday recently",2151916,"Hello, sorry about the delays you are having. Please have a look at this link as it will explain what has occurred: ^CR",Sun Nov 26 13:13:55 +0000 2017
1241740,So how about it how is my order going to arrive Friday when it hasn't shipped yet?,1241739,It isn't unusual for orders to be shipped closer to the delivery date. Please keep us posted. ^TN,Wed Oct 25 22:06:16 +0000 2017
2829481,"Hey , why is the 1rst season of Preacher only available in French in Belgium?",2829477,"Hi, sorry to hear that. Are you viewing the content via ^JJ",Mon Nov 27 12:29:17 +0000 2017
2317013,"Order# 408-9829894-5445923, made on 23rd Sep, cancelled but no refund yet...this is how amazon works, pathetic",2317012,"That's odd! Kindly report it to our support team here: we'll look into it and reach out to you soon. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. ^AP",Mon Nov 13 06:47:49 +0000 2017
1776415,this is lies. I was charged on Sunday and was out for delivery in my local depo but never left the depo and said I missed the deliver for this and 2 more items. B.S.....,1776414,I'm sorry for the trouble! Let's go over your available options here: ^LL,Tue Nov 07 23:40:57 +0000 2017
2931865,i want a good job on plz help me.......,2931863,We appreciate your interest. Please check the link here: I hope this helps. ^BS,Wed Nov 29 08:21:57 +0000 2017
2226447,Got one of my order today. But received damaged item. See DM for order number and pics.,2226446,We've responded to your query over DM. Kindly check. ^SY,Fri Nov 10 10:02:27 +0000 2017
728534,It's more than a week since picked up by Amazon delivery. It's showing the product is cancelled. Its not returned to me yet.,728533,That seems to be strange.We'd like to check this. Kindly drop in the details here : We'll look into it.^CA,Thu Sep 28 19:33:34 +0000 2017
2715899,", Please Check it at your end , Having some Problem on Sign in of user",2715897,Kindly try accessing the link through a different browser. Please keep us posted if the issue persists. ^AP,Mon Nov 20 05:34:25 +0000 2017
571755,"Seriously ? Small box inside much bigger box, with nothing to keep it from flailing around inside except one lousy piece if paper? If it's broken in any way, it's nobody's fault but the guy who packed it.",571753,We'd like to get your packaging feedback on this order. You can do so here: Was anything damaged? ^AM,Sun Dec 03 04:21:41 +0000 2017
2915777,"very very good customer service received tonight, well done.",2915776,"That's great to hear, Sarah! Thanks for the positive feedback. We're always here to help our AMAZING customers! ^SE",Tue Nov 28 23:35:13 +0000 2017
2845618,"can you explain to me what happened to my package? It was supposed to be here Saturday but while out for delivery it supposedly got ""delayed""? Why such a big time window?",2845617,So sorry for the delay in delivery! Please reach out to us here: so we can look into this further! ^JY,Mon Nov 27 17:46:51 +0000 2017
1264517,"all the prime items i checked so far quoted Oct 28 for NJ address but all of them quoted Oct 30 for CA address, not 2 days????",1264516,"Hello there! The two-day shipping starts from transit time, not from the day its ordered. Find info here : ^AL",Thu Oct 26 11:56:56 +0000 2017
995488,can you add all seasons SpongeBob,995486,I’m sorry they aren’t available on Prime Video! TV shows may change from time to time with episodes being added often. ^TG,Sun Oct 22 16:11:54 +0000 2017
47893,what happens if you buy a digital copy of a game on amazon?,47891,Great question! Your game can only be installed on a compatible computer. For more info visit here: ^AC,Wed Nov 01 16:58:46 +0000 2017
2719467,this offer is not working after checking out ?,2719465,"Hello Timbo, I see the offer is currently displayed and available as per promotional link, please be advised that the discount only shows at checkout. Have you tried delete items from your basket and starting the ordering process again? ^BD",Mon Nov 20 08:20:57 +0000 2017
2888190,I want to know if I want return an item who will pay the cost for return shipping,2888189,"Without posting any personal information/account details, can you elaborate on the situation? ^BD",Tue Nov 28 13:21:45 +0000 2017
917948,"Hermes claim to have attempted delivery twice but no cards have been left and there have been people at home both times, other Amazon orders have arrived perfectly today with no issue but always seems to be a problem when you send with Hermes",917946,I'm sorry your order hasn't arrived as expected. Please reach out to us via phone here: so we can contact the courier on your behalf. ^KP,Sat Nov 25 16:36:24 +0000 2017
827435,Dear why is my same day delivery changed to being delivered on Tuesday? I should be credited something for the delay in shipment,827433,"I'm sorry to hear this, Arie! Delays are always a last resort. Will you confirm the original date in your confirmation email? ^HC",Sun Oct 08 22:30:39 +0000 2017
1486230,"sucks! Lost our $800 order, 3 e-mail/2 hour phone calls, no refund, no replacement. Thieves/fraud. NOT GOOD ENOUGH.",1486226,"When you had contacted us, what did we advise? Did we provide instructions or guidance? ^MG",Fri Nov 03 04:14:23 +0000 2017
1701207,"hey, my order was due today but it’s 6pm and not heard anything. Can you track please? Tracking # Q68314652343",1701205,"Hi there, Caroline! We can't access your account via twitter, but we deliver in your area until 21:00. Keep us posted! ^JD",Tue Oct 17 17:12:34 +0000 2017
1211696,Best cheaters still not accepting the fault you fraud people's with template,1211695,"We'd like to help you, May I know if you checked the correspondence here: ^BS",Wed Oct 25 12:08:04 +0000 2017
2474782,"Really disappointed with I bought a book on Oct.18, it should have arrived on Nov. 2. It got delayed and it was going to arrive today and now it says ""your package may be lost""! It was a gift and I bought it more than a month ago! What am I supposed to do now?",2474780,"We definitely want to help with this, but for clarification, what website did you use to place your order (.com, .co.uk, etc.)? Let us know! ^CN",Wed Nov 15 13:21:08 +0000 2017
1411486,"poor service regarding return and replacement of Wrong product ""purchased NIKON D3300 but received CANON EOS 1300D"". [2 times failure in returning same product to correct address]",1411484,I’d like to help you; please fill this form: and we’ll contact you soon. ^MN,Sat Oct 28 19:24:29 +0000 2017
1053531,I am unable to add money to my money since 18th I hv complained 100 times But who cares.???,1053530,That is uncertain! Please report this to our support team here: &amp; we will help you. ^BS,Mon Oct 23 13:20:00 +0000 2017
1316032,"was speaking with Manish , so helpful, I accidentally closed the chat before saying thank you. 😞 Can this be passed on?",1316030,"Aww Beth, that's so nice of you! :-) you are sent a survey after the contact where you can love feedback and say thanks! ^AT",Mon Oct 16 10:56:02 +0000 2017
669145,when will my package of Samsung 18650 batteries ship? I ordered it yesterday with Prime,669143,Thanks for reaching out to us via Twitter! Have we missed the delivery date on the confirmation e-mail? ^HS,Thu Nov 23 04:49:29 +0000 2017
962546,Hi what is the new carrier AMZL US!?,962545,AMZL_US is Amazon Logistics. Amazon’s branded carrier service. To find out more click here: ^EP,Sat Oct 14 03:13:51 +0000 2017
1727638,. My no is 91-9910998227.Pathetic substandard services from Amazon which cant provide the courier cnt details,639,"The Echo Show is supported, please reach us for some live troubleshooting at your convenience: ^DW",Tue Oct 17 18:15:38 +0000 2017
2877106,Wow the support chat on the site is filled with some of the most bumbling buffoons ever. Chatted with 2 reps back 2 back and neither answered any of my actual questions and I’ve somehow been roped into a return I didn’t ask for??,2877105,"I'm sorry for the trouble! We'd still love to help. Without providing any Amazon account or personal information, please let us know what's going on. ^LR",Tue Nov 28 05:09:39 +0000 2017
57438,preordered a book on kindle in September. It says the release date was 21st Sept but it’s still not on my kindle. Can you help?,57437,I'm sorry you haven't received the book yet! Would you be able to link us to the book you pre-ordered? ^DD,Wed Nov 01 19:35:05 +0000 2017
782341,"I don't understand why I m being charged with Prime Membership, when I have purchased just annual prime membership of Amazon.in This is really annoying when amazon.in's customer service is not able to resolve my problem. HELP",782340,"Sorry to know you have an unknown charge for prime on I'd like to take a closer look into this, please share your details on the link here: and I'll get back to you soon. ^PS",Sat Nov 25 08:40:31 +0000 2017
2634099,"So I *just* placed this order. It's Sunday. Can you please explain how ""One-day delivery"" means it will arrive on Thursday? That's a lot more than one day, by anyone's count.",2634097,"Thanks for reaching out to us, Samantha! More information about One-Day Delivery can be found here: Please let us know if you have any additional questions! ^SW",Sun Nov 26 21:48:43 +0000 2017
